Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023-12-21 15:20:00,749.044,8842.32,13.3784,49.9994,225.437,2988.38,-447.31,13.1708,49.9999,225.004,2932.04,-449.403,13.1643,50.0002,224.784,2921.9,-482.819
2023-12-21 15:25:00,748.891,7969.32,12.0748,50.0362,225.323,2690.84,-447.857,11.8688,50.0363,225.081,2638.09,-448.078,11.9262,50.0364,224.551,2640.39,-484.237
2023-12-21 15:30:00,749.223,7238.15,10.9783,49.9594,225.388,2442.27,-440.288,10.819,49.9608,224.965,2395.76,-443.167,10.8782,49.9597,224.632,2400.12,-477.893
2023-12-21 15:35:00,749.062,6884.01,10.4239,50.0361,225.219,2312.75,-425.845,10.3584,50.0355,224.627,2290.73,-433.621,10.3367,50.0345,224.45,2280.53,-445.263
2023-12-21 15:40:00,749.052,6487.16,9.87525,49.9804,225.261,2191.7,-408.032,9.7182,49.9805,224.439,2145.61,-419.956,9.76332,49.9801,224.266,2149.84,-444.017
2023-12-21 15:45:00,749.281,5675.25,8.71824,49.9914,224.32,1927.08,-373.701,8.56161,49.9912,224.201,1882.72,-376.459,8.4881,49.9909,223.896,1865.46,-381.462
2023-12-21 15:50:00,749.248,5310.12,8.15266,49.9737,225.027,1802.25,-366.166,8.02942,49.9727,224.274,1763.06,-374.474,7.96945,49.9733,224.15,1744.81,-388.929
2023-12-21 15:55:00,749.356,5024.15,7.72827,50.0123,224.988,1703.05,-364.409,7.64585,50.0127,224.372,1675.52,-379.418,7.53212,50.0123,224.078,1645.59,-394.873
2023-12-21 16:00:00,749.406,4750.64,7.34086,49.9901,224.489,1615.72,-350.852,7.20993,49.9896,223.819,1579.18,-359.819,7.12551,49.9892,223.664,1555.74,-373.801
2023-12-21 16:05:00,749.048,4748.43,7.35236,49.9672,224.545,1615.5,-350.317,7.18671,49.9675,223.874,1571.71,-353.598,7.14706,49.9681,223.939,1561.22,-370.927
2023-12-21 16:10:00,749.219,4812.85,7.43975,50.0168,224.527,1638.02,-354.783,7.31636,50.0169,224.023,1600.59,-367.852,7.2015,50.0177,223.759,1574.24,-366.574
2023-12-21 16:15:00,749.238,4457.04,6.85026,50.0048,224.553,1502.95,-338.628,6.79147,50.0057,223.994,1483.77,-342.894,6.77195,50.0064,223.552,1470.32,-368.609
2023-12-21 16:20:00,749.299,4184.11,6.54067,49.9687,224.681,1431.11,-349.603,6.36885,49.9683,224.01,1384.2,-351.594,6.33793,49.9689,223.901,1368.8,-381.659
2023-12-21 16:25:00,749.175,3940.29,6.14827,49.9635,224.264,1337.61,-346.258,6.02113,49.9646,223.451,1303.98,-345.759,6.03821,49.9629,223.32,1298.69,-376.215
2023-12-21 16:30:00,749.351,3490.49,5.56318,50.0008,224.249,1200.99,-354.519,5.35123,50.0005,223.651,1148.34,-346.592,5.35875,50.0011,223.884,1141.17,-378.569
2023-12-21 16:35:00,749.11,3191.81,5.1333,49.9703,224.577,1094.38,-368.214,4.96687,49.9684,224.006,1055.06,-353.209,4.95553,49.9704,223.359,1042.37,-384.266
2023-12-21 16:40:00,749.037,2636.44,4.3963,49.9729,223.941,911.717,-377.983,4.17962,49.9734,223.801,867.544,-353.385,4.20212,49.9731,223.04,857.174,-384.448
2023-12-21 16:45:00,749.343,2147.85,3.73133,49.9775,223.991,739.389,-389.83,3.59144,49.9764,223.165,711.105,-374.098,3.5939,49.9769,222.986,697.36,-398.252
2023-12-21 16:50:00,749.319,1802.98,3.30634,49.9673,224.316,635.479,-384.931,3.10532,49.9674,223.389,583.931,-376.205,3.16732,49.9669,223.137,583.571,-402.47
2023-12-21 16:55:00,749.379,1680.32,3.21966,49.9685,224.244,596.906,-406.532,2.95575,49.9686,223.338,538.785,-383.308,3.04682,49.9671,222.978,544.63,-408.942
2023-12-21 17:00:00,749.208,1764.65,3.31216,49.9679,223.644,628.245,-394.646,3.10026,49.9681,223.158,581.249,-378.0,3.08883,49.9679,222.766,555.155,-410.68
2023-12-21 17:05:00,749.32,1656.67,3.19427,49.9724,223.731,592.766,-401.935,2.96717,49.9731,223.05,541.562,-381.93,2.97047,49.9725,223.319,522.341,-409.492
2023-12-21 17:10:00,749.112,1354.67,2.83285,49.9811,223.854,489.943,-405.46,2.61566,49.981,223.24,434.906,-391.192,2.70014,49.9801,223.029,429.822,-422.047
2023-12-21 17:15:00,749.06,977.448,2.4391,49.9654,223.61,364.178,-407.322,2.23948,49.9655,222.986,306.613,-394.194,2.33069,49.9665,222.544,306.656,-419.485
2023-12-21 17:20:00,749.213,563.282,2.13219,50.0258,223.436,234.165,-415.881,1.95637,50.0254,222.939,162.953,-405.092,2.07225,50.0255,222.62,166.164,-431.382
2023-12-21 17:25:00,749.406,246.925,2.00214,50.0242,223.272,133.349,-427.837,1.86338,50.0253,222.977,60.0115,-411.474,2.02664,50.025,222.408,53.565,-449.389
2023-12-21 17:30:00,749.453,44.0335,1.9063,50.0265,223.575,44.0335,-424.949,1.84017,50.0267,222.864,0.0,-410.667,1.9949,50.0265,222.519,0.0,-444.846
2023-12-21 17:35:00,748.956,14.1631,1.93171,50.0289,223.504,14.1631,-432.438,1.85913,50.0299,222.906,0.0,-409.817,2.02403,50.0306,222.09,0.0,-447.785
2023-12-21 17:40:00,604.647,0.0,0.99774,50.0227,222.808,0.0,-219.746,1.0163,50.0244,222.141,0.0,-217.578,1.08042,50.0232,221.953,0.0,-238.881
2023-12-21 17:45:00,107.658,0.0,1.01448,50.014,223.131,0.0,-223.289,1.0119,50.0138,222.391,0.0,-217.924,1.07625,50.0137,221.906,0.0,-238.593
2023-12-21 17:50:00,65.4047,0.0,0.0,50.0086,222.501,0.0,0.0,0.0,50.0108,221.636,0.0,0.0,0.0,50.011,221.177,0.0,0.0
2023-12-21 17:55:00,21.4394,0.0,0.0,49.9611,222.214,0.0,0.0,0.0,49.96,221.781,0.0,0.0,0.0,49.9619,221.228,0.0,0.0
2023-12-22 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-22 06:55:00,44.1787,0.0,0.0,49.9563,223.505,0.0,0.0,0.0,49.9552,223.655,0.0,0.0,0.0,49.9576,222.771,0.0,0.0
2023-12-22 07:00:00,79.208,0.0,0.0,49.9918,225.329,0.0,0.0,0.0,49.9904,225.295,0.0,0.0,0.0,49.9915,224.526,0.0,0.0
2023-12-22 07:05:00,102.015,0.0,0.0,49.9699,224.986,0.0,0.0,0.0,49.9699,224.359,0.0,0.0,0.0,49.9709,223.89,0.0,0.0
2023-12-22 07:10:00,749.798,1.36863,1.90542,49.9599,224.517,0.0,-427.092,1.84147,49.9606,225.094,0.0,-406.579,2.00548,49.9587,224.178,1.36863,-449.69
2023-12-22 07:15:00,749.528,101.405,1.85641,49.9671,224.188,28.8371,-415.866,1.7811,49.9669,223.926,3.82461,-398.981,1.97119,49.9676,223.383,68.7436,-436.041
2023-12-22 07:20:00,749.713,366.065,1.9451,49.967,224.546,125.979,-418.519,1.82741,49.9672,224.247,85.7092,-400.1,2.06414,49.9672,223.552,154.377,-436.227
2023-12-22 07:25:00,749.599,675.743,2.02154,50.0279,224.228,231.397,-390.253,1.89195,50.0303,223.954,192.701,-378.507,2.12951,50.028,223.611,251.645,-404.511
2023-12-22 07:30:00,749.553,1079.51,2.49763,49.998,223.477,404.601,-386.052,2.24327,49.9991,223.621,342.96,-365.24,2.277,49.9994,223.231,331.953,-385.408
2023-12-22 07:35:00,749.57,1312.55,2.69388,50.0321,223.472,470.228,-377.742,2.47548,50.0333,223.125,419.759,-359.513,2.55374,50.0327,222.474,422.563,-379.599
2023-12-22 07:40:00,749.442,1883.81,3.33053,50.03,222.916,653.828,-355.407,3.17124,50.0305,222.865,619.27,-339.979,3.21085,50.0308,222.256,610.708,-370.202
2023-12-22 07:45:00,749.569,2971.0,4.76142,49.9681,224.679,1013.01,-353.217,4.62212,49.9657,224.515,988.296,-321.914,4.59094,49.9673,223.788,969.688,-349.237
2023-12-22 07:50:00,749.516,3856.24,5.9887,49.9734,225.079,1313.24,-315.96,5.84301,49.9767,224.293,1276.58,-304.807,5.85476,49.9716,223.823,1266.42,-345.016
2023-12-22 07:55:00,749.726,4242.11,6.52793,50.0361,224.67,1436.66,-313.278,6.44416,50.0373,224.574,1416.96,-312.898,6.36123,50.0373,223.739,1388.49,-337.052
2023-12-22 08:00:00,749.577,4391.91,6.80512,49.9637,224.281,1496.65,-312.97,6.6169,49.9642,224.141,1450.02,-315.533,6.62815,49.9636,223.661,1445.25,-342.307
2023-12-22 08:05:00,749.469,4794.95,7.37334,49.9744,223.943,1626.75,-314.99,7.21342,49.975,224.264,1586.73,-312.05,7.23857,49.9736,223.078,1581.47,-343.039
2023-12-22 08:10:00,749.567,5214.53,8.0266,49.9684,223.931,1772.57,-323.261,7.8767,49.9679,223.173,1731.4,-317.639,7.80538,49.9692,222.912,1710.55,-335.559
2023-12-22 08:15:00,749.257,5204.17,7.99252,49.97,223.77,1761.53,-325.397,7.92211,49.9692,223.072,1736.18,-338.005,7.80901,49.9716,222.815,1706.45,-346.47
2023-12-22 08:20:00,749.572,5423.53,8.35406,49.9976,222.784,1842.16,-322.629,8.2176,49.9968,222.842,1803.1,-334.999,8.12851,49.9977,222.039,1778.28,-342.462
2023-12-22 08:25:00,749.702,5511.04,8.38944,49.9945,225.607,1866.91,-334.39,8.19698,49.9911,225.565,1818.92,-339.65,8.24504,49.9929,225.097,1825.21,-359.378
2023-12-22 08:30:00,749.455,6212.49,9.39749,49.9761,225.117,2089.61,-367.586,9.34158,49.975,225.281,2071.93,-373.484,9.27361,49.9797,224.39,2050.96,-388.207
2023-12-22 08:35:00,749.649,8436.1,12.715,49.9572,225.415,2845.86,-410.757,12.5326,49.9575,225.895,2801.08,-397.03,12.5215,49.9571,224.764,2789.16,-431.389
2023-12-22 08:40:00,749.695,9273.43,13.8831,49.9738,224.933,3107.25,-404.286,13.7677,49.973,225.072,3078.05,-405.572,13.8641,49.9735,224.423,3088.13,-439.871
2023-12-22 08:45:00,749.694,9967.95,14.9266,50.0287,225.254,3344.61,-410.229,14.8866,50.0299,224.718,3325.33,-411.544,14.8102,50.0291,224.375,3298.0,-443.058
2023-12-22 08:50:00,749.427,6931.98,10.5504,49.9884,224.818,2342.75,-393.061,10.3693,49.9886,224.407,2295.66,-394.585,10.4014,49.9853,224.139,2293.57,-425.933
2023-12-22 08:55:00,749.414,6209.32,9.45316,49.973,224.74,2094.58,-374.74,9.32642,49.973,224.264,2060.28,-377.638,9.32516,49.9727,223.76,2054.46,-401.833
2023-12-22 09:00:00,749.602,9941.83,14.9125,50.0243,224.736,3335.29,-404.3,14.889,50.0254,224.465,3321.38,-402.812,14.7548,50.0235,223.639,3285.16,-422.125
2023-12-22 09:05:00,749.478,10802.1,16.1361,50.019,224.646,3610.07,-412.067,16.1569,50.0185,224.079,3605.56,-406.643,16.1165,50.0207,223.904,3586.46,-452.39
2023-12-22 09:10:00,749.425,12223.5,18.2879,49.9863,225.12,4104.36,-418.536,18.1907,49.9893,224.834,4073.2,-397.076,18.1027,49.9843,224.329,4045.91,-443.275
2023-12-22 09:15:00,749.402,18602.5,27.5561,50.0339,226.38,6250.74,-334.394,27.3713,50.0348,225.968,6178.07,-336.099,27.359,50.0353,225.662,6173.74,-406.699
2023-12-22 09:20:00,749.525,19795.6,29.215,50.0335,226.31,6629.51,-333.841,29.131,50.0355,226.208,6591.42,-323.927,29.1184,50.0349,225.826,6574.67,-401.979
2023-12-22 09:25:00,749.544,18778.5,27.7226,50.0368,226.244,6279.67,-337.373,27.7244,50.0371,226.047,6263.7,-347.41,27.6344,50.0366,225.574,6235.16,-404.457
2023-12-22 09:30:00,749.51,21899.6,32.3061,50.0213,226.324,7324.45,-329.267,32.2471,50.0202,226.293,7291.38,-325.808,32.241,50.0227,226.009,7283.81,-419.83
2023-12-22 09:35:00,749.407,19778.7,29.2314,49.9782,226.095,6621.04,-339.002,29.1794,49.9789,225.973,6592.47,-323.843,29.1219,49.9783,225.662,6565.2,-398.552
2023-12-22 09:40:00,749.278,19525.8,28.9395,49.9707,225.495,6546.07,-338.067,28.777,49.9697,225.841,6491.72,-336.83,28.7899,49.9708,224.987,6488.01,-386.408
2023-12-22 09:45:00,749.253,20209.4,29.8925,50.0315,226.113,6783.92,-340.345,29.7611,50.0308,226.173,6726.61,-338.279,29.6916,50.0312,225.59,6698.85,-397.235
2023-12-22 09:50:00,749.297,19830.5,29.3064,50.0322,226.1,6640.74,-329.416,29.2176,50.0327,226.042,6603.19,-338.176,29.1809,50.0322,225.62,6586.53,-392.997
2023-12-22 09:55:00,749.53,18500.3,27.419,50.0267,225.484,6193.5,-356.111,27.3853,50.0275,224.975,6165.93,-363.246,27.3016,50.0274,225.029,6140.9,-391.734
2023-12-22 10:00:00,749.532,15943.4,23.6981,50.0169,225.61,5341.82,-368.782,23.5671,50.0166,225.473,5301.73,-358.454,23.5823,50.017,225.062,5299.89,-426.11
2023-12-22 10:05:00,749.406,16345.4,24.2757,50.0429,225.725,5483.92,-369.807,24.1464,50.043,225.449,5435.93,-355.772,24.1262,50.0431,225.081,5425.53,-433.544
2023-12-22 10:10:00,749.432,14444.8,21.4632,50.0315,225.524,4838.47,-391.869,21.3875,50.0324,225.103,4804.81,-379.233,21.418,50.0312,224.84,4801.48,-446.022
2023-12-22 10:15:00,749.547,15493.6,23.0557,49.9685,225.701,5206.18,-381.988,23.0079,49.9684,225.127,5174.25,-393.792,22.7764,49.9693,224.649,5113.18,-439.792
2023-12-22 10:20:00,749.364,18975.1,28.1739,49.9759,225.502,6361.99,-354.025,28.0248,49.9785,225.242,6303.01,-346.206,28.07,49.9771,225.005,6310.13,-439.041
2023-12-22 10:25:00,749.47,18553.0,27.5091,50.0056,226.149,6228.99,-360.324,27.3712,50.0065,225.613,6164.77,-355.927,27.3412,50.0062,225.37,6159.28,-405.446
2023-12-22 10:30:00,749.505,19758.1,29.2337,50.0379,225.533,6606.19,-334.806,29.1712,50.0355,225.106,6558.69,-328.917,29.2744,50.0361,225.175,6593.22,-401.6
2023-12-22 10:35:00,749.54,19373.1,28.7277,50.0352,226.216,6511.51,-342.968,28.5024,50.0354,225.63,6428.76,-354.847,28.5348,50.0352,225.618,6432.79,-424.049
2023-12-22 10:40:00,749.369,18668.0,27.646,50.0363,225.832,6251.11,-349.934,27.6235,50.0386,225.557,6225.46,-357.621,27.5127,50.0373,225.285,6191.44,-418.937
2023-12-22 10:45:00,749.438,19767.0,29.27,50.033,225.284,6616.38,-350.739,29.2563,50.0327,225.254,6585.57,-359.51,29.1631,50.0319,225.058,6565.09,-428.412
2023-12-22 10:50:00,749.228,17959.5,26.6495,50.026,225.681,6021.28,-363.238,26.5067,50.0278,225.377,5966.09,-348.284,26.5255,50.028,224.935,5972.13,-405.836
2023-12-22 10:55:00,749.511,18775.9,27.817,50.0337,225.855,6292.28,-356.186,27.7275,50.0331,225.446,6246.56,-368.546,27.6855,50.034,225.275,6237.08,-420.126
2023-12-22 11:00:00,749.494,16289.3,24.2104,50.0337,225.583,5460.27,-374.485,24.1086,50.0345,225.146,5419.68,-380.405,24.0698,50.031,225.144,5409.39,-442.676
2023-12-22 11:05:00,749.524,19373.5,28.6513,49.9892,225.459,6472.14,-353.814,28.6652,49.9892,225.414,6449.57,-364.289,28.6607,49.9873,225.28,6451.83,-439.557
2023-12-22 11:10:00,749.47,22548.3,33.335,50.015,226.087,7548.06,-340.764,33.2656,50.0165,225.908,7508.01,-348.448,33.1903,50.0157,225.598,7492.2,-426.685
2023-12-22 11:15:00,749.532,23438.8,34.5985,50.006,226.464,7856.35,-339.739,34.4489,50.0067,226.4,7792.27,-338.708,34.4543,50.0071,225.717,7790.13,-411.939
2023-12-22 11:20:00,749.383,23178.3,34.2084,49.9948,226.532,7760.14,-350.972,34.1002,49.9971,226.151,7710.96,-350.918,34.0821,49.9961,226.113,7707.18,-418.729
2023-12-22 11:25:00,749.394,23117.2,34.2154,49.981,226.161,7764.17,-339.427,33.9702,49.9806,226.185,7678.82,-344.602,33.9568,49.9804,225.929,7674.19,-414.839
2023-12-22 11:30:00,749.334,24293.8,35.7356,49.9956,226.477,8113.23,-345.129,35.7878,49.9954,226.287,8098.82,-331.326,35.7123,49.9948,226.062,8081.78,-394.087
2023-12-22 11:35:00,749.611,24633.9,36.2694,49.9704,226.671,8244.59,-349.353,36.18,49.9695,226.575,8191.05,-346.196,36.1882,49.9699,226.045,8198.31,-436.536
2023-12-22 11:40:00,749.463,27117.3,39.9233,50.0075,227.183,9081.18,-343.729,39.7518,50.0083,226.573,9008.28,-357.172,39.7777,50.0082,226.542,9027.82,-444.438
2023-12-22 11:45:00,749.385,29378.8,43.0578,50.0062,227.101,9824.98,-359.242,43.0507,50.0059,227.277,9783.05,-356.111,43.0011,50.0063,227.059,9770.72,-440.918
2023-12-22 11:50:00,749.378,28426.1,41.7665,49.9899,227.353,9523.08,-355.179,41.6034,49.989,227.309,9458.16,-349.358,41.587,49.9893,227.067,9444.89,-434.991
2023-12-22 11:55:00,749.624,26310.5,38.6844,49.966,227.379,8816.83,-350.206,38.6122,49.9686,226.856,8768.57,-359.978,38.4436,49.9678,226.552,8725.13,-426.721
2023-12-22 12:00:00,749.5,25232.1,37.0182,50.0353,227.252,8429.52,-350.008,37.0599,50.0346,227.007,8414.34,-361.246,36.9532,50.0342,226.81,8388.26,-437.524
2023-12-22 12:05:00,749.466,24514.1,36.1191,50.031,226.849,8213.57,-347.546,35.9572,50.0293,226.715,8152.26,-356.555,35.9807,50.0301,226.429,8148.32,-449.625
2023-12-22 12:10:00,749.442,18131.2,26.859,50.0391,226.382,6086.06,-368.626,26.7085,50.0386,226.024,6031.25,-371.707,26.6904,50.0366,225.604,6013.87,-441.081
2023-12-22 12:15:00,749.336,14169.5,21.0389,50.0331,225.875,4746.69,-416.61,21.0097,50.0339,225.466,4723.89,-414.579,20.93,50.0317,224.963,4698.92,-452.448
2023-12-22 12:20:00,749.649,12978.4,19.3811,49.9689,225.529,4360.98,-405.764,19.2722,49.9717,224.87,4322.7,-398.555,19.1573,49.9705,225.052,4294.73,-433.273
2023-12-22 12:25:00,749.523,13079.2,19.5232,49.9721,225.183,4393.54,-402.486,19.3502,49.9737,225.27,4342.02,-398.063,19.3774,49.9729,224.914,4343.66,-449.966
2023-12-22 12:30:00,749.668,12714.5,18.9388,49.9679,225.079,4255.54,-412.663,18.9092,49.9692,224.775,4241.38,-416.461,18.8564,49.9676,224.744,4217.54,-449.886
2023-12-22 12:35:00,749.51,13585.3,20.2451,50.0178,225.349,4561.11,-409.959,20.126,50.0179,225.375,4516.54,-398.68,20.1163,50.0151,224.812,4507.62,-443.931
2023-12-22 12:40:00,749.495,14870.4,22.142,49.9762,225.618,5002.39,-401.647,21.9929,49.9754,225.658,4949.35,-380.796,21.8883,49.9759,225.143,4918.7,-424.5
2023-12-22 12:45:00,749.546,16784.4,24.8464,49.9674,226.094,5624.82,-383.647,24.84,49.9673,226.043,5602.54,-391.909,24.6996,49.9676,225.349,5557.06,-460.358
2023-12-22 12:50:00,749.305,19514.8,28.8036,49.9978,226.662,6530.45,-359.697,28.7944,49.9985,226.062,6510.97,-369.59,28.6796,49.9985,225.68,6473.42,-431.497
2023-12-22 12:55:00,749.468,22133.3,32.6086,50.035,227.029,7418.7,-359.731,32.4635,50.0344,226.843,7353.14,-354.488,32.4997,50.0354,226.408,7361.5,-434.664
2023-12-22 13:00:00,749.309,21713.7,31.9655,49.9752,226.767,7260.7,-363.61,31.8801,49.9747,226.718,7223.05,-368.559,31.9127,49.9745,226.433,7229.92,-447.106
2023-12-22 13:05:00,749.415,22626.9,33.3343,50.0179,226.891,7573.85,-353.089,33.2658,50.017,226.68,7538.5,-340.822,33.2237,50.0202,226.223,7514.56,-436.001
2023-12-22 13:10:00,749.55,20790.6,30.6867,50.034,226.675,6970.71,-348.672,30.5239,50.0347,226.523,6908.84,-356.873,30.5651,50.0339,226.064,6911.04,-420.941
2023-12-22 13:15:00,749.209,20004.3,29.4553,50.0355,226.843,6689.05,-373.83,29.3695,50.0363,226.567,6649.9,-360.829,29.486,50.0349,225.764,6665.38,-457.155
2023-12-22 13:20:00,749.363,17042.7,25.2099,50.0335,226.319,5711.89,-383.489,25.16,50.0336,226.197,5678.72,-384.342,25.0834,50.0346,225.664,5652.04,-427.319
2023-12-22 13:25:00,749.401,16817.9,24.9199,50.04,226.162,5643.11,-361.992,24.7875,50.0396,226.091,5598.77,-357.096,24.734,50.0404,225.154,5575.98,-398.761
2023-12-22 13:30:00,749.254,15723.7,23.3095,49.9789,225.405,5261.63,-390.469,23.2679,49.9783,225.202,5234.44,-378.581,23.2708,49.9797,225.149,5227.64,-446.22
2023-12-22 13:35:00,749.466,17495.9,25.8945,49.9908,226.192,5871.08,-363.337,25.8494,49.9907,225.908,5841.8,-375.14,25.6421,49.9901,225.85,5783.0,-426.092
2023-12-22 13:40:00,749.396,16083.2,23.8684,50.0363,226.066,5399.47,-362.92,23.7433,50.0362,225.786,5350.33,-366.828,23.7136,50.0363,225.26,5333.41,-433.878
2023-12-22 13:45:00,749.257,16830.8,24.9318,49.9951,226.38,5648.27,-377.607,24.854,49.9946,226.03,5606.1,-382.552,24.785,49.9952,225.683,5576.44,-441.847
2023-12-22 13:50:00,749.576,16193.4,24.0807,49.9951,225.674,5435.89,-370.438,23.9739,49.9953,225.1,5395.73,-385.152,23.8514,49.9963,225.407,5361.75,-418.67
2023-12-22 13:55:00,749.786,15510.3,22.9736,50.0108,225.978,5198.97,-397.353,22.9115,50.0124,226.049,5167.24,-384.023,22.8476,50.0104,225.546,5144.04,-435.539
2023-12-22 14:00:00,749.322,14411.8,21.4171,49.9757,225.816,4828.78,-395.082,21.3526,49.9751,225.219,4802.39,-389.472,21.2805,49.9759,224.899,4780.64,-434.453
2023-12-22 14:05:00,749.538,15252.7,22.6544,49.9604,225.821,5122.22,-386.167,22.5508,49.9598,225.694,5073.99,-375.985,22.5118,49.9596,225.323,5056.45,-439.228
2023-12-22 14:10:00,749.437,16405.5,24.2683,50.025,226.066,5487.13,-381.018,24.2695,50.0281,225.656,5468.91,-387.854,24.1795,50.0271,225.558,5449.48,-429.646
2023-12-22 14:15:00,749.396,16256.7,24.0624,49.979,226.252,5446.88,-391.142,23.9599,49.9797,226.207,5412.05,-388.465,23.9664,49.9796,225.305,5397.77,-459.821
2023-12-22 14:20:00,749.47,16335.0,24.1809,50.018,226.422,5480.0,-372.943,24.0652,50.0178,226.097,5428.83,-374.493,24.0484,50.0177,225.929,5426.18,-442.969
2023-12-22 14:25:00,749.354,16119.4,23.8219,49.9679,226.357,5396.79,-390.579,23.7571,49.9691,226.115,5369.77,-390.123,23.7223,49.9688,225.691,5352.86,-436.907
2023-12-22 14:30:00,749.347,17225.6,25.5363,49.9894,226.347,5784.71,-373.194,25.3423,49.9903,226.465,5723.3,-379.7,25.3576,49.9903,226.104,5717.56,-444.947
2023-12-22 14:35:00,749.465,18616.2,27.4866,50.012,227.22,6245.88,-370.525,27.3168,50.0132,226.839,6182.11,-363.544,27.3412,50.011,226.232,6188.16,-428.3
2023-12-22 14:40:00,749.536,19142.5,28.2926,49.9714,226.53,6425.93,-351.912,28.1183,49.9714,226.358,6371.44,-368.253,28.0523,49.9699,225.969,6345.08,-414.589
2023-12-22 14:45:00,749.449,20224.6,29.7191,50.0043,227.242,6769.47,-358.003,29.689,50.0038,226.967,6744.25,-364.316,29.5837,50.0035,227.089,6710.86,-440.403
2023-12-22 14:50:00,749.444,20449.2,30.1212,50.0128,227.357,6857.09,-361.048,29.9253,50.0167,227.051,6787.15,-364.684,30.0137,50.0144,226.794,6804.96,-448.752
2023-12-22 14:55:00,749.465,20292.8,29.703,50.0063,227.681,6771.59,-370.944,29.7488,50.0072,227.569,6769.25,-377.059,29.732,50.0065,227.195,6751.98,-473.219
2023-12-22 15:00:00,749.704,16710.1,24.7235,50.0205,226.627,5610.09,-385.919,24.5094,50.0203,226.377,5542.38,-397.845,24.5926,50.0201,226.411,5557.65,-470.774
2023-12-22 15:05:00,749.501,16222.9,23.8763,49.9967,226.857,5426.45,-383.694,23.8658,49.9965,226.97,5404.24,-386.546,23.8488,49.9969,226.5,5392.26,-460.623
2023-12-22 15:10:00,749.506,17210.3,25.4275,50.0018,227.133,5775.36,-386.476,25.2489,50.0007,226.967,5719.87,-394.666,25.2868,50.0013,226.624,5715.06,-468.697
2023-12-22 15:15:00,749.53,21319.7,31.343,49.9799,227.638,7145.37,-362.607,31.1919,49.9812,227.737,7092.48,-365.673,31.2174,49.9814,227.192,7081.81,-446.051
2023-12-22 15:20:00,749.482,24918.6,36.4443,50.0055,227.89,8325.17,-353.952,36.4273,50.0053,227.695,8298.91,-363.605,36.4288,50.0044,227.624,8294.51,-432.139
2023-12-22 15:25:00,749.467,35866.3,52.128,50.0316,229.715,12009.9,-376.075,51.9773,50.0316,229.727,11943.3,-391.989,51.9033,50.0308,229.353,11913.2,-523.176
2023-12-22 15:30:00,749.622,27254.0,39.8091,49.9898,228.672,9141.46,-359.294,39.6445,49.9901,228.856,9075.8,-363.702,39.5622,49.9897,228.218,9036.72,-447.77
2023-12-22 15:35:00,749.447,26761.4,38.9117,50.0313,229.261,8935.47,-371.98,38.9082,50.0331,229.156,8917.07,-375.259,38.9118,50.0318,228.901,8908.9,-479.457
2023-12-22 15:40:00,749.378,24757.0,36.1849,49.9692,228.663,8301.91,-363.588,36.0581,49.9711,228.672,8232.7,-369.51,36.0442,49.9697,228.445,8222.37,-470.348
2023-12-22 15:45:00,749.445,14348.2,21.1642,49.9953,227.359,4815.98,-412.522,21.0973,49.9963,227.497,4782.4,-414.308,21.0024,49.9944,226.938,4749.86,-471.744
2023-12-22 15:50:00,749.5,22844.9,33.5314,49.9832,227.863,7666.96,-359.015,33.3409,49.9828,228.06,7592.71,-373.378,33.3075,49.9838,227.332,7585.25,-433.519
2023-12-22 15:55:00,749.489,23630.8,34.6396,50.0247,228.286,7916.88,-369.129,34.5121,50.0253,228.217,7872.13,-381.602,34.4363,50.0257,227.826,7841.77,-452.656
